checkpoint,seed,num_layers,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_hundreds,BpowD,B^D,-0.0407226848072479,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_hundreds,NdivBpowD,N / B^D,-0.18644173729680227,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.18502384285455667,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.32792672925598854,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tens,BpowD,B^D,-0.0728096289258267,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tens,NdivBpowD,N / B^D,-0.22549602580619607,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tens,floorNdivBpowD,floor(N / B^D),-0.224076075640947,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3721847147825075,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_ones,BpowD,B^D,-0.08968180001721784,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_ones,NdivBpowD,N / B^D,-0.16294550050059226,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_ones,floorNdivBpowD,floor(N / B^D),-0.16228342990543018,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2570655466919228,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tag,BpowD,B^D,-0.087914015008319,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tag,NdivBpowD,N / B^D,-0.16618149090135673,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tag,floorNdivBpowD,floor(N / B^D),-0.16551465734652554,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2583982065789257,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tens,BpowD,B^D,-0.2693317387651749,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tens,NdivBpowD,N / B^D,-0.19385557768260475,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tens,floorNdivBpowD,floor(N / B^D),-0.19394754192740615,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.043945282878308636,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_ones,BpowD,B^D,-0.05396320716893466,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_ones,NdivBpowD,N / B^D,-0.14425521561187563,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_ones,floorNdivBpowD,floor(N / B^D),-0.14434828265357375,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.09663248190331244,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_tag,BpowD,B^D,-0.05643146914658863,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_tag,NdivBpowD,N / B^D,-0.1406773145523393,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_tag,floorNdivBpowD,floor(N / B^D),-0.14077167752228217,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.10627736962409565,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_ones,BpowD,B^D,0.9955646091181934,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_ones,NdivBpowD,N / B^D,0.8973765982783023,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_ones,floorNdivBpowD,floor(N / B^D),0.8974900492935864,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5704169403177529,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[0],BpowD,B^D,0.6334876136553036,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[0],NdivBpowD,N / B^D,0.9298310486096071,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[0],floorNdivBpowD,floor(N / B^D),0.92987860605126,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5415690496522989,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[1],BpowD,B^D,0.5012961536582384,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[1],NdivBpowD,N / B^D,0.8913849993698358,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[1],floorNdivBpowD,floor(N / B^D),0.891464016538442,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,1,0,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8363913869646573,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_hundreds,BpowD,B^D,-0.05694213932403316,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265708,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.2423717546705147,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4105084595043357,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tens,BpowD,B^D,-0.0908687326610802,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tens,NdivBpowD,N / B^D,-0.2854875463523878,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tens,floorNdivBpowD,floor(N / B^D),-0.2836947249068033,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.44496260355678563,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_ones,BpowD,B^D,-0.10841603937177,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_ones,NdivBpowD,N / B^D,-0.2247449796286134,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_ones,floorNdivBpowD,floor(N / B^D),-0.22372627597765077,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3337752954570095,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tag,BpowD,B^D,-0.12400149025458367,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tag,NdivBpowD,N / B^D,-0.2869944261686739,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tag,floorNdivBpowD,floor(N / B^D),-0.2855739189756296,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.42254641626711775,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tens,BpowD,B^D,-0.16700787442423848,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tens,NdivBpowD,N / B^D,-0.17026435184211258,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tens,floorNdivBpowD,floor(N / B^D),-0.17035403630961027,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.02154546229510368,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_ones,BpowD,B^D,-0.09041690479433992,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_ones,NdivBpowD,N / B^D,-0.14990468942252066,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_ones,floorNdivBpowD,floor(N / B^D),-0.14997837939338873,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.09812350509498668,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_tag,BpowD,B^D,-0.06992338029731068,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_tag,NdivBpowD,N / B^D,-0.14378204095365618,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_tag,floorNdivBpowD,floor(N / B^D),-0.14385107609983186,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1215603791967124,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_ones,BpowD,B^D,0.8436873854181746,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_ones,NdivBpowD,N / B^D,0.9572636238934846,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_ones,floorNdivBpowD,floor(N / B^D),0.957303726997023,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5729614703002102,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[0],BpowD,B^D,0.8777421368967797,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[0],NdivBpowD,N / B^D,0.8711788241873203,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[0],floorNdivBpowD,floor(N / B^D),0.8713071802243277,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5753501615397811,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[1],BpowD,B^D,0.8459569598450798,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[1],NdivBpowD,N / B^D,0.8851044497789025,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[1],floorNdivBpowD,floor(N / B^D),0.8852407289893058,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,2,1,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8756736311725923,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_hundreds,BpowD,B^D,-0.05694213932403329,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_hundreds,NdivBpowD,N / B^D,-0.2441571616326567,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.2423717546705147,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41050845950433673,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tens,BpowD,B^D,-0.09086873266105382,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tens,NdivBpowD,N / B^D,-0.28548754635221096,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tens,floorNdivBpowD,floor(N / B^D),-0.28369472490662556,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4449626035566803,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_ones,BpowD,B^D,-0.12620620364446125,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_ones,NdivBpowD,N / B^D,-0.2886955363203162,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_ones,floorNdivBpowD,floor(N / B^D),-0.28727118758257186,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41307580431280755,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tag,BpowD,B^D,-0.09383186897814451,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tag,NdivBpowD,N / B^D,-0.16310843830153904,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tag,floorNdivBpowD,floor(N / B^D),-0.16246352062594785,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2503808192831363,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tens,BpowD,B^D,-0.19111938051518007,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tens,NdivBpowD,N / B^D,-0.1757715220268325,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tens,floorNdivBpowD,floor(N / B^D),-0.17586735499065398,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.00012395879209652348,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_ones,BpowD,B^D,-0.07246552873254417,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_ones,NdivBpowD,N / B^D,-0.13518646049737323,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_ones,floorNdivBpowD,floor(N / B^D),-0.13526163001684122,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1096229865550824,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_tag,BpowD,B^D,-0.05962349534403821,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_tag,NdivBpowD,N / B^D,-0.15675360948783018,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_tag,floorNdivBpowD,floor(N / B^D),-0.15682229371589856,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.11395063028660224,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_ones,BpowD,B^D,0.82761887237796,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_ones,NdivBpowD,N / B^D,0.9549988207073266,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_ones,floorNdivBpowD,floor(N / B^D),0.9550427676723613,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5809357111393627,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[0],BpowD,B^D,0.8573609657312232,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[0],NdivBpowD,N / B^D,0.8656902274823178,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.865839999260699,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5996623065807233,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[1],BpowD,B^D,0.8291800667164386,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[1],NdivBpowD,N / B^D,0.8524336770245353,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.8525922786534595,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8744730966809608,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_hundreds,BpowD,B^D,-0.05694213932403329,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265686,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051503,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4105084595043362,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tens,BpowD,B^D,-0.07452114418446901,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tens,NdivBpowD,N / B^D,-0.226769612770339,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.2253469843343578,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.36334427153841603,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_ones,BpowD,B^D,-0.1076392615819465,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_ones,NdivBpowD,N / B^D,-0.22859477038401238,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.2275433047066581,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3404699233490857,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tag,BpowD,B^D,-0.10426591741052467,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tag,NdivBpowD,N / B^D,-0.2245819192048633,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.22354606278287914,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.34046015580792316,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tens,BpowD,B^D,-0.20241293596760507,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tens,NdivBpowD,N / B^D,-0.16477448099531283,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.16486366208044173,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.0022053567575488044,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_ones,BpowD,B^D,-0.05933132681661526,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_ones,NdivBpowD,N / B^D,-0.13876276483584937,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.13884343963569687,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12640394895342208,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_tag,BpowD,B^D,-0.0474503725747325,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_tag,NdivBpowD,N / B^D,-0.14654032804343378,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.1466174864742058,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1319785386701247,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_ones,BpowD,B^D,0.7884716199241992,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_ones,NdivBpowD,N / B^D,0.9508785186634041,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9509251879370559,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5643123914982896,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,O[0],BpowD,B^D,0.8172790442361221,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,O[0],NdivBpowD,N / B^D,0.85180164729749,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.8519447029796001,4646,5
