target,target_label,representation_index,layer_label,stream,n_seeds,mean_cv_r2,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tens,1,-0.5590382771979427,-0.5590382771979427,-0.5590382771979427
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_ones,1,-0.26173560489197584,-0.26173560489197584,-0.26173560489197584
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_hundreds,1,-0.6344614961208348,-0.6344614961208348,-0.6344614961208348
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_ones,1,-0.6425994610582949,-0.6425994610582949,-0.6425994610582949
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_tens,1,-0.6416060960997398,-0.6416060960997398,-0.6416060960997398
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[0],1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[1],1,0.17822853442292583,0.17822853442292583,0.17822853442292583
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_ones,1,-0.030170505118139724,-0.030170505118139724,-0.030170505118139724
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tag,1,-0.3595756733936932,-0.3595756733936932,-0.3595756733936932
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tens,1,-0.056868866403812925,-0.056868866403812925,-0.056868866403812925
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_ones,1,0.5431726517972424,0.5431726517972424,0.5431726517972424
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_tag,1,-0.05713832136745563,-0.05713832136745563,-0.05713832136745563
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_hundreds,1,-0.5021076354030704,-0.5021076354030704,-0.5021076354030704
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_ones,1,-0.49202268126467563,-0.49202268126467563,-0.49202268126467563
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_tens,1,-0.41092060714181555,-0.41092060714181555,-0.41092060714181555
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[0],1,0.47749991425382793,0.47749991425382793,0.47749991425382793
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[1],1,0.8527130045586778,0.8527130045586778,0.8527130045586778
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_ones,1,-0.07020139115073021,-0.07020139115073021,-0.07020139115073021
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tag,1,-0.6291854576616491,-0.6291854576616491,-0.6291854576616491
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tens,1,-0.07078123560513898,-0.07078123560513898,-0.07078123560513898
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_ones,1,0.5467346011405074,0.5467346011405074,0.5467346011405074
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_tag,1,-0.06899910593401444,-0.06899910593401444,-0.06899910593401444
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_hundreds,1,-0.5021076354030714,-0.5021076354030714,-0.5021076354030714
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_ones,1,-0.6059984903451421,-0.6059984903451421,-0.6059984903451421
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_tens,1,-0.5540509078151581,-0.5540509078151581,-0.5540509078151581
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[0],1,0.552455493544916,0.552455493544916,0.552455493544916
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[1],1,0.8844634471717508,0.8844634471717508,0.8844634471717508
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_ones,1,-0.0661901187733533,-0.0661901187733533,-0.0661901187733533
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tag,1,-0.3595757109395415,-0.3595757109395415,-0.3595757109395415
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tens,1,-0.07110884661075079,-0.07110884661075079,-0.07110884661075079
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_ones,1,0.5353471306148699,0.5353471306148699,0.5353471306148699
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_tag,1,-0.06108730347129796,-0.06108730347129796,-0.06108730347129796
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_hundreds,1,-0.5021076354030711,-0.5021076354030711,-0.5021076354030711
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_ones,1,-0.7433257320323066,-0.7433257320323066,-0.7433257320323066
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_tens,1,-0.6739527893299735,-0.6739527893299735,-0.6739527893299735
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[0],1,0.5885668946859341,0.5885668946859341,0.5885668946859341
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[1],1,0.8762973307622113,0.8762973307622113,0.8762973307622113
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_ones,1,-0.07424469567358179,-0.07424469567358179,-0.07424469567358179
