target,target_label,representation_index,layer_label,stream,n_seeds,mean_positive_fraction_remaining_gap_closed,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile,seed_values,mean_init_cv_r2,mean_trained_cv_r2
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.5387467784514498,-0.5387467784514498
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_tens,3,5.2304868485576215e-17,0.0,1.5691460545672865e-16,0:0.000000;42:0.000000;1337:0.000000,-0.5429666250235458,-0.5429666250235462
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_tens,3,0.04890977606239715,0.0,0.1467293279161355,0:0.146729;42:0.000000;1337:0.000000,-0.44681994052938795,-0.42833589604265354
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.45485911288819647,-0.4945694394021454
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_tens,3,0.04890977597154709,0.0,0.14672932791464127,0:0.146729;42:0.000000;1337:0.000000,-0.489810371943078,-0.49610125827127344
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_tens,3,0.08927867571366367,0.05648473657192824,0.13972329587360235,0:0.139723;42:0.056485;1337:0.071628,-0.5745950834654524,-0.4326757769747041
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_tens,3,0.02599001961573508,0.0,0.07797005884720525,0:0.000000;42:0.000000;1337:0.077970,-0.5065589221767747,-0.5037587872589019
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,N_tens,3,0.0003216716801475803,0.0,0.0009650150404427409,0:0.000000;42:0.000965;1337:0.000000,-0.42574368756293346,-0.510306845391079
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,N_tens,3,0.03774238925951103,0.0,0.1132271677785331,0:0.000000;42:0.113227;1337:0.000000,-0.48981037194285354,-0.5200587424168389
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,N_tens,3,0.051559788358654816,0.0,0.15467936507596444,0:0.154679;42:0.000000;1337:0.000000,-0.4665622199297735,-0.3900440212905318
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,N_tens,3,0.04117189812017765,0.0,0.12351569436053296,0:0.000000;42:0.123516;1337:0.000000,-0.4703082249849227,-0.4525381120780838
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_tens,3,0.06506393184696636,0.0,0.11756263482917166,0:0.077629;42:0.117563;1337:0.000000,-0.4907316170968659,-0.39701213858468326
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.5387467784514498,-0.5387467784514498
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[0],3,0.009241219673023828,0.0,0.02772365901907148,0:0.000000;42:0.027724;1337:0.000000,0.5146502181426494,0.5051852066598553
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[0],3,0.07179914718276377,0.0,0.12142291885081752,0:0.121423;42:0.093975;1337:0.000000,0.5139359690169322,0.548210584274725
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[0],3,0.10861198927550535,0.04040478239454451,0.14516255959583177,0:0.145163;42:0.140269;1337:0.040405,0.5089965167207411,0.5624722597668671
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[0],3,0.1308054188787742,0.08407580038695518,0.16775186878711768,0:0.167752;42:0.140589;1337:0.084076,0.5090426183658476,0.5734325503753518
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[0],3,0.1674782780678176,0.13170924660957964,0.23535417417157878,0:0.235354;42:0.131709;1337:0.135371,0.5113966837916788,0.5939937475418676
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,O[0],3,0.244262468587967,0.19308798207791378,0.29913272491306614,0:0.299133;42:0.193088;1337:0.240567,0.5060335106359212,0.6274304579409624
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,O[0],3,0.3844827094799889,0.34165719631084573,0.4116636879705385,0:0.411664;42:0.341657;1337:0.400127,0.4975912516861765,0.6912392863772204
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,O[0],3,0.5146871403495655,0.49795153481608995,0.5294386991833911,0:0.529439;42:0.497952;1337:0.516671,0.49866294377417164,0.7569568868591459
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,O[0],3,0.754343305640766,0.7335349381090633,0.774613846757284,0:0.733535;42:0.754881;1337:0.774614,0.4972869526042716,0.8764488927715034
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,O[0],3,0.8391246825951456,0.8140719543211524,0.8582396304312755,0:0.814072;42:0.845062;1337:0.858240,0.4900169183050422,0.9177979501980612
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[1],3,0.5025030938002583,0.4606201087595328,0.5556757085000087,0:0.460620;42:0.555676;1337:0.491213,-0.49106191135665966,0.25669291945975165
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[1],3,0.7415458906340987,0.6995577790067289,0.7654175697566533,0:0.759662;42:0.699558;1337:0.765418,0.4317385701915532,0.8536021909487964
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[1],3,0.7753344335506794,0.7580137467989386,0.78861225842974,0:0.779377;42:0.758014;1337:0.788612,0.4707176362175074,0.8812198730789668
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[1],3,0.7813496188591181,0.7590715612818114,0.793796765421528,0:0.791181;42:0.759072;1337:0.793797,0.4550981076512805,0.8811096647426798
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[1],3,0.7817783702877797,0.7726491305695841,0.7913395718619584,0:0.781346;42:0.772649;1337:0.791340,0.4524141952718108,0.8805329153280795
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[1],3,0.7829663718654979,0.7741201991206773,0.7929321388767482,0:0.781847;42:0.774120;1337:0.792932,0.45580157808982175,0.8819311534147095
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,O[1],3,0.7822755867621006,0.763857783564772,0.7937092514566926,0:0.789260;42:0.763858;1337:0.793709,0.4533463386810341,0.881146531778692
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,O[1],3,0.7965979615691454,0.7762034009424511,0.8131051436104345,0:0.800485;42:0.776203;1337:0.813105,0.44966503355390036,0.8882427362740662
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,O[1],3,0.8257410021380068,0.810473131044994,0.8359009608920367,0:0.830849;42:0.810473;1337:0.835901,0.4491616068598736,0.9041224671058501
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,O[1],3,0.8418488057500507,0.8240552225327952,0.859144369433721,0:0.842347;42:0.824055;1337:0.859144,0.44759624994124114,0.9127822793731585
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,O[1],3,0.8914180692312295,0.8722379585405137,0.9046963545240678,0:0.904696;42:0.872238;1337:0.897320,0.4472270679029955,0.940106229052561
