source_checkpoint,seed,num_layers,model_condition,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_tag,floorNdivBpowD,floor(N / B^D),-0.16500711045362743,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.061236549292522466,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_ones,BpowD,B^D,0.9348830355549916,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_ones,NdivBpowD,N / B^D,0.9517007043393069,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_ones,floorNdivBpowD,floor(N / B^D),0.9517462089532523,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5365331674862415,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[0],BpowD,B^D,0.8530614704139865,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[0],NdivBpowD,N / B^D,0.878298600727511,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.8784089535393889,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5120185090768526,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[1],BpowD,B^D,0.704098028310972,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[1],NdivBpowD,N / B^D,0.8005045484197708,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.8006719479738805,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.45854842383818795,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_hundreds,BpowD,B^D,-0.01662236871380931,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_hundreds,NdivBpowD,N / B^D,-0.11262984049344452,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.1118013091242421,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3796440483918906,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tens,BpowD,B^D,-0.1054883167612656,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tens,NdivBpowD,N / B^D,-0.26441290509685833,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.26295324294233013,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6739527893297055,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_ones,BpowD,B^D,-0.1011318187246875,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_ones,NdivBpowD,N / B^D,-0.2123981693359759,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.21157778565583946,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4981992641839971,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tag,BpowD,B^D,-0.10855640708243293,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tag,NdivBpowD,N / B^D,-0.2079333221516005,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.20710414876949748,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.47371600955398385,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tens,BpowD,B^D,-0.023805996607979774,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tens,NdivBpowD,N / B^D,-0.1626981729625911,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.1628574287998267,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07802026991152178,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_ones,BpowD,B^D,-0.06399126685478707,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_ones,NdivBpowD,N / B^D,-0.1678733093733149,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.16802236996410524,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06029116470841447,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_tag,BpowD,B^D,-0.0514517774982,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_tag,NdivBpowD,N / B^D,-0.1648141163486491,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.16496194236414286,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06922252128658912,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_ones,BpowD,B^D,0.9213637121561196,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_ones,NdivBpowD,N / B^D,0.9450701269850017,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9451100338058692,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5405556603151203,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[0],BpowD,B^D,0.831272602441088,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[0],NdivBpowD,N / B^D,0.8793702424448215,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.8794717451136421,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5091160793020475,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[1],BpowD,B^D,0.708916214546895,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[1],NdivBpowD,N / B^D,0.8027768176968184,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.8029087985877092,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4568445328385359,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_hundreds,BpowD,B^D,-0.06462904627120776,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_hundreds,NdivBpowD,N / B^D,-0.22603994408483885,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.22457397758663755,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6344614961208341,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tens,BpowD,B^D,-0.10548831676124104,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tens,NdivBpowD,N / B^D,-0.2644129050968852,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.2629532429423576,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6739527893301471,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_ones,BpowD,B^D,-0.15843433587302863,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_ones,NdivBpowD,N / B^D,-0.33307832686468575,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.33160902613940435,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.7433257320168025,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tag,BpowD,B^D,-0.08450352970137116,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tag,NdivBpowD,N / B^D,-0.14799971050874658,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.14750908636404447,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.34272984055578426,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tens,BpowD,B^D,-0.02014610569660167,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tens,NdivBpowD,N / B^D,-0.1571055422151717,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.15726661209307813,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07075351368024241,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_ones,BpowD,B^D,-0.06676556449920032,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_ones,NdivBpowD,N / B^D,-0.1763521607844188,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.17650372051996857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06953818262760225,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_tag,BpowD,B^D,-0.05459186171477395,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_tag,NdivBpowD,N / B^D,-0.16813461111526662,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.16827795259213468,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06857025335947049,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_ones,BpowD,B^D,0.9153716972508004,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_ones,NdivBpowD,N / B^D,0.934273923185185,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.934330083873076,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5379909333364716,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[0],BpowD,B^D,0.83024379972255,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[0],NdivBpowD,N / B^D,0.8846062939774308,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.8847022409668781,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5116662589742282,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[1],BpowD,B^D,0.6854121039499571,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[1],NdivBpowD,N / B^D,0.806637661428196,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.8067811021535949,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4542378461171805,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_hundreds,BpowD,B^D,-0.06462904627120838,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_hundreds,NdivBpowD,N / B^D,-0.22603994408483902,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.224573977586638,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6344614961208348,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tens,BpowD,B^D,-0.08206453049663198,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tens,NdivBpowD,N / B^D,-0.2040115821260285,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.20285694064984366,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5414388046328314,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_ones,BpowD,B^D,-0.07712070117199983,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_ones,NdivBpowD,N / B^D,-0.15025377482091518,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.14974372638708,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3659167835227615,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tag,BpowD,B^D,-0.13442321832011994,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tag,NdivBpowD,N / B^D,-0.27093393232422996,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.26977496684541064,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6110432511738555,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tens,BpowD,B^D,-0.02684185459686452,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tens,NdivBpowD,N / B^D,-0.1565833446033174,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.15674555193357298,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07315153199803466,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_ones,BpowD,B^D,-0.07016805046474203,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_ones,NdivBpowD,N / B^D,-0.16342748652655517,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.16358082376774616,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07390237151342909,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_tag,BpowD,B^D,-0.053864813574772796,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_tag,NdivBpowD,N / B^D,-0.161988534099415,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.1621381132618252,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06264232703924491,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_ones,BpowD,B^D,0.9104302778351088,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_ones,NdivBpowD,N / B^D,0.930039605507892,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_ones,floorNdivBpowD,floor(N / B^D),0.9300924702344799,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5307407983700834,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[0],BpowD,B^D,0.8173299300538226,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[0],NdivBpowD,N / B^D,0.8815733325235093,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[0],floorNdivBpowD,floor(N / B^D),0.8816706089946752,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.49755259303441707,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[1],BpowD,B^D,0.6992997359616423,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[1],NdivBpowD,N / B^D,0.8122703317678897,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[1],floorNdivBpowD,floor(N / B^D),0.812418174122256,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,6,5,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4444815067244721,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_hundreds,BpowD,B^D,-0.006424331469244371,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_hundreds,NdivBpowD,N / B^D,-0.10720030184446097,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,initialized_untrained,7,6,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.10637690365389799,3677,5
