seed,target,target_label,representation_index,layer_label,stream,trained_cv_r2,init_cv_r2,trained_minus_init_cv_r2,remaining_gap_to_one_at_init,fraction_remaining_gap_closed,positive_fraction_remaining_gap_closed
0,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_ones,0.019204698579145595,0.006174943574389946,0.01302975500475565,0.99382505642561,0.01311071291723963,0.01311071291723963
42,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_ones,0.12868508035220871,0.12786556528922866,0.0008195150629800585,0.8721344347107713,0.0009396659853842795,0.0009396659853842795
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_ones,-0.053186490540965844,-0.06330367357337882,0.010117183032412977,1.0633036735733787,0.009514857593233726,0.009514857593233726
0,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_ones,0.013777637440540346,0.008870162739347176,0.00490747470119317,0.9911298372606528,0.004951394375086879,0.004951394375086879
42,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_ones,0.1343758548740333,0.12516439632486084,0.009211458549172463,0.8748356036751391,0.01052935947105445,0.01052935947105445
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_ones,-0.04751987012854053,-0.06224625272745432,0.01472638259891379,1.0622462527274543,0.013863435678028425,0.013863435678028425
0,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_ones,0.011537990489780459,0.012726886268651283,-0.0011888957788708243,0.9872731137313487,-0.0012042217724105267,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_ones,0.12630150542762103,0.11827355434675939,0.008027951080861642,0.8817264456532407,0.009104809230162094,0.009104809230162094
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_ones,-0.050822416988606324,-0.06511559191909193,0.014293174930485604,1.065115591919092,0.013419365033172228,0.013419365033172228
0,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tag,-0.5683665798460951,-0.5683665798460951,0.0,1.568366579846095,0.0,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tag,-0.41003279782186847,-0.41003279782186847,0.0,1.4100327978218685,0.0,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tag,-0.6378409576863857,-0.6378409576863857,0.0,1.6378409576863857,0.0,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tag,-0.32803101079765223,-0.6619228940233142,0.33389188322566193,1.6619228940233142,0.20090696411152392,0.20090696411152392
42,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tag,-0.2583982065789257,-0.3404601552522456,0.0820619486733199,1.3404601552522455,0.06121923755195664,0.06121923755195664
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tag,-0.6110432337018659,-0.4969029526053279,-0.11414028109653795,1.496902952605328,-0.0762509559473306,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tag,-0.5514050877854618,-0.431038133341857,-0.12036695444360485,1.431038133341857,-0.08411163311386805,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tag,-0.42254641626711775,-0.3243046800540811,-0.09824173621303667,1.3243046800540812,-0.07418363590546605,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tag,-0.611043252007839,-0.48005708235914046,-0.13098616964869858,1.4800570823591404,-0.08850075528162257,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tag,-0.30915320523634093,-0.425164112901927,0.11601090766558608,1.425164112901927,0.08140178847849602,0.08140178847849602
42,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tag,-0.2503808192831363,-0.4225464198696045,0.17216560058646818,1.4225464198696045,0.12102634977792111,0.12102634977792111
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tag,-0.2285895418257001,-0.7433257327764279,0.5147361909507278,1.743325732776428,0.2952610526381416,0.2952610526381416
0,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tag,-0.431537755513851,-0.43653123158976415,0.004993476075913161,1.4365312315897643,0.0034760650977194818,0.0034760650977194818
42,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tag,-0.34046015580792316,-0.4951523009662891,0.15469214515836593,1.495152300966289,0.103462466705493,0.103462466705493
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tag,-0.49690295260466044,-0.47371600955398385,-0.02318694305067659,1.4737160095539839,-0.015733657570629264,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tag,-0.3268939665877823,-0.5470490408889515,0.22015507430116915,1.5470490408889515,0.14230646119315365,0.14230646119315365
42,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tag,-0.40638117617536784,-0.3391519488751732,-0.06722922730019465,1.3391519488751733,-0.050202837218483044,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tag,-0.6110432517746497,-0.34272984055578426,-0.2683134112188654,1.3427298405557844,-0.1998268029165158,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tag,-0.320520324020014,-0.43539418025445753,0.11487385623444352,1.4353941802544576,0.08002948445428378,0.08002948445428378
42,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tag,-0.3309895402177281,-0.32298670549556296,-0.00800283472216512,1.322986705495563,-0.006049066622455156,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tag,-0.37283759544296735,-0.6110432511738555,0.23820565573088814,1.6110432511738555,0.14785801408951882,0.14785801408951882
0,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tag,-0.32803101808123264,-0.44290487430567466,0.11487385622444202,1.4429048743056747,0.07961291022716883,0.07961291022716883
42,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tag,-0.3296715657549201,-0.4117578296840538,0.08208626392913365,1.4117578296840538,0.058144720151829615,0.058144720151829615
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tag,-0.6291854332273416,-0.49331896694483585,-0.1358664662825057,1.493318966944836,-0.09098288395845755,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tag,-0.429520159926488,-0.3225379196015413,-0.10698224032494669,1.3225379196015412,-0.08089162415636345,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tag,-0.3242949122873176,-0.4951523013691649,0.17085738908184728,1.4951523013691648,0.11427423743078682,0.11427423743078682
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tag,-0.37788235648621354,-0.6059984903967457,0.22811613391053215,1.6059984903967457,0.14204006745621434,0.14204006745621434
0,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tag,-0.3091532052108657,-0.4310381332106751,0.12188492799980938,1.431038133210675,0.08517238302123266,0.08517238302123266
42,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tag,-0.24221841577070444,-0.41307580435522145,0.17085738858451702,1.4130758043552214,0.12091169352551351,0.12091169352551351
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tag,-0.49690295257885725,-0.4920226562387284,-0.004880296340128876,1.4920226562387284,-0.0032709264297847316,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tag,-0.2061460900451327,-0.31666389923691396,0.11051780919178125,1.316663899236914,0.0839377530255314,0.0839377530255314
42,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tag,-0.4225464196442152,-0.3391519473253446,-0.0833944723188706,1.3391519473253446,-0.0622740925594234,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tag,-0.22370924450637145,-0.6243051358696617,0.4005958913632903,1.6243051358696619,0.24662600795681724,0.24662600795681724
0,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tens,-0.43170077223749176,-0.4317007722374928,1.0547118733938987e-15,1.4317007722374928,7.3668457393200415e-16,7.3668457393200415e-16
42,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tens,-0.20252823100794853,-0.20252823100794864,1.1102230246251565e-16,1.2025282310079486,9.232407156833044e-17,9.232407156833044e-17
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tens,-0.5590382771979419,-0.5590382771979421,2.220446049250313e-16,1.559038277197942,1.42424088088531e-16,1.42424088088531e-16
0,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tens,-0.09141575054911719,-0.08351183629347658,-0.007903914255640604,1.0835118362934766,-0.007294718886208618,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tens,-0.043945282878308636,0.016785616136414362,-0.060730899014723,0.9832143838635856,-0.061767708051705034,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tens,-0.09184427375627116,-0.06456889131710666,-0.027275382439164497,1.0645688913171067,-0.02562105906121193,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tens,-0.1824420455902393,-0.0638075807825909,-0.1186344648076484,1.0638075807825909,-0.11151872476822816,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tens,0.02154546229510368,0.03134691810743708,-0.009801455812333403,0.9686530818925629,-0.010118644120951158,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tens,-0.07142087099021732,-0.07538968824656175,0.003968817256344431,1.0753896882465617,0.0036905851894634073,0.0036905851894634073
0,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tens,-0.14468172655126432,-0.07567416949796449,-0.06900755705329983,1.0756741694979646,-0.06415284387232877,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tens,-0.00012395879209652348,0.02350309877771044,-0.023627057569806965,0.9764969012222896,-0.02419573225499515,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tens,-0.07217507723895467,-0.06972601296930522,-0.0024490642696494425,1.0697260129693051,-0.002289431349670017,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tens,-0.12899235832136635,-0.07813392728977671,-0.05085843103158964,1.0781339272897768,-0.04717264687091153,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tens,0.0022053567575488044,0.02634127787138547,-0.024135921113836667,0.9736587221286145,-0.024788892211709122,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tens,-0.0701019360245306,-0.07802026991152178,0.007918333886991175,1.0780202699115218,0.00734525510141017,0.00734525510141017
0,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tens,-0.11257496298494049,-0.07747229546688646,-0.035102667518054034,1.0774722954668865,-0.032578719346879795,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tens,0.007936971202364673,0.022336116742107913,-0.01439914553974324,0.9776638832578921,-0.014728114422883899,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tens,-0.0750082001791248,-0.07075351368024241,-0.004254686498882387,1.0707535136802424,-0.003973544279354061,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tens,-0.12376968480651347,-0.06365099265238094,-0.06011869215413253,1.063650992652381,-0.05652106994627732,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tens,0.02201925774170823,0.014602703978009468,0.0074165537636987616,0.9853972960219906,0.007526460437469326,0.007526460437469326
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tens,-0.07902321900570249,-0.07315153199803466,-0.005871687007667825,1.0731515319980347,-0.005471442599290422,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tens,-0.10838498505181127,-0.06442930907353195,-0.04395567597827932,1.064429309073532,-0.04129506356466065,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tens,0.018655407861581687,0.013762361830553483,0.004893046031028204,0.9862376381694465,0.004961325588942413,0.004961325588942413
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tens,-0.08108624069453092,-0.0731141973723688,-0.007972043322162128,1.0731141973723688,-0.007428886265490198,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tens,-0.10684509702466922,-0.07630412431769651,-0.030540972706972716,1.0763041243176965,-0.02837578340260808,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tens,0.004276078262625371,0.011826204350409686,-0.007550126087784314,0.9881737956495903,-0.007640484013058786,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tens,-0.08310593506328381,-0.07603811539118141,-0.0070678196721024045,1.0760381153911813,-0.0065683729702576375,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tens,-0.10739133172840423,-0.07353230614061124,-0.033859025587792996,1.0735323061406112,-0.03153982921065269,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tens,0.0023943479069404193,0.026570996625725218,-0.024176648718784798,0.9734290033742747,-0.024836581440433096,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tens,-0.08192713989005096,-0.0742918892298214,-0.007635250660229562,1.0742918892298214,-0.007107240347596225,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tens,-0.09863166565878641,-0.06971831054014714,-0.028913355118639267,1.069718310540147,-0.027028942885010225,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tens,0.008748389463681528,0.02848372628277145,-0.01973533681908992,0.9715162737172286,-0.020313953922334527,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tens,-0.0842578421323577,-0.0710286378189385,-0.013229204313419188,1.0710286378189384,-0.012351867957853464,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_ones,-0.27308962165672257,-0.2730896216567212,-1.3877787807814457e-15,1.2730896216567211,-1.0900872626512146e-15,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_ones,-0.1501799918563702,-0.06479866750627843,-0.08538132435009178,1.0647986675062784,-0.08018541622525871,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_ones,-0.2617356048919747,-0.26173560489197645,1.7208456881689926e-15,1.2617356048919763,1.3638718615032846e-15,1.3638718615032846e-15
0,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_ones,0.5508142528489838,0.5411939419122224,0.009620310936761411,0.45880605808777764,0.020968142785335406,0.020968142785335406
42,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_ones,0.5704169403177529,0.5839300231344116,-0.01351308281665864,0.41606997686558844,-0.03247790892882436,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_ones,0.5715671649896955,0.5437618437524996,0.027805321237195924,0.4562381562475004,0.060944751894254266,0.060944751894254266
0,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_ones,0.5553981040472266,0.5353543247988233,0.02004377924840328,0.4646456752011767,0.04313777210930666,0.04313777210930666
42,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_ones,0.5729614703002102,0.5740828653710178,-0.0011213950708076625,0.4259171346289822,-0.0026328949451270927,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_ones,0.5510027212239093,0.5363425998132051,0.014660121410704163,0.4636574001867949,0.031618435087627204,0.031618435087627204
0,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_ones,0.5454749114781829,0.5266834332775112,0.01879147820067173,0.4733165667224888,0.039701712388380016,0.039701712388380016
42,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_ones,0.5809357111393627,0.5660945201522048,0.01484119098715786,0.43390547984779515,0.03420374177427728,0.03420374177427728
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_ones,0.5650401669859122,0.5365331674862415,0.028506999499670727,0.46346683251375853,0.06150817598975535,0.06150817598975535
0,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_ones,0.5427066776980913,0.5302045546413465,0.012502123056744807,0.4697954453586535,0.026611843899849597,0.026611843899849597
42,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_ones,0.5643123914982896,0.570580408921409,-0.006268017423119443,0.42941959107859096,-0.014596486870512368,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_ones,0.574831646443284,0.5405556603151203,0.03427598612816374,0.45944433968487974,0.07460313071148661,0.07460313071148661
0,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_ones,0.5506196723252381,0.5229598205960431,0.02765985172919505,0.47704017940395693,0.057982226494537534,0.057982226494537534
42,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_ones,0.5613374221923297,0.5662171077946676,-0.004879685602337869,0.4337828922053324,-0.011249142578052745,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_ones,0.5664703033179479,0.5379909333364716,0.028479369981476266,0.46200906666352837,0.06164244824705399,0.06164244824705399
0,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_ones,0.5464748566154469,0.5183722676257332,0.02810258898971374,0.4816277323742668,0.05834919191878173,0.05834919191878173
42,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_ones,0.5578207950517075,0.5536804178738013,0.004140377177906163,0.4463195821261987,0.009276709657644943,0.009276709657644943
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_ones,0.5622786818289198,0.5307407983700834,0.03153788345883646,0.46925920162991663,0.06720781041542356,0.06720781041542356
0,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_ones,0.537640066440807,0.5126527537255257,0.024987312715281318,0.48734724627447434,0.05127209172986369,0.05127209172986369
42,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_ones,0.5543985829310629,0.5591261534499571,-0.004727570518894164,0.4408738465500429,-0.010723182052845007,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_ones,0.5590093389073651,0.5264210701877051,0.03258826871966003,0.4735789298122949,0.06881275045867546,0.06881275045867546
0,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_ones,0.539386304743839,0.5121120180700569,0.027274286673782067,0.4878879819299431,0.05590276392112163,0.05590276392112163
42,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_ones,0.5506781469491244,0.5574816506972787,-0.006803503748154305,0.44251834930272127,-0.015374512173053672,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_ones,0.5493426685711155,0.5248236292256887,0.024519039345426763,0.4751763707743113,0.0515998708131728,0.0515998708131728
0,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_ones,0.5336963459702803,0.511124905400721,0.022571440569559287,0.488875094599279,0.0461701584288327,0.0461701584288327
42,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_ones,0.548592004998144,0.5540745355421509,-0.005482530544006936,0.4459254644578491,-0.012294724076079691,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_ones,0.5505933434925914,0.5258785525369671,0.024714790955624233,0.47412144746303286,0.05212755315725564,0.05212755315725564
0,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_ones,0.5354853806213072,0.5144200580112133,0.021065322610093973,0.48557994198878673,0.04338178081206745,0.04338178081206745
42,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_ones,0.5472823318721346,0.5477908643914114,-0.0005085325192768497,0.45220913560858855,-0.0011245516271856395,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_ones,0.5541025590459998,0.5204848618109752,0.03361769723502461,0.4795151381890248,0.07010768703150415,0.07010768703150415
0,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_tag,-0.5683665798460951,-0.5683665798460951,0.0,1.568366579846095,0.0,0.0
42,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_tag,-0.41003279782186847,-0.41003279782186847,0.0,1.4100327978218685,0.0,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_tag,-0.6378409576863857,-0.6378409576863857,0.0,1.6378409576863857,0.0,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_tag,0.001652804007752051,-0.009377590023488725,0.011030394031240776,1.0093775900234887,0.010927916510395375,0.010927916510395375
42,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_tag,0.10627736962409565,0.12115021525969225,-0.014872845635596599,0.8788497847403077,-0.01692308047841349,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_tag,-0.11018856544508848,-0.06308611991673134,-0.04710244552835714,1.0630861199167314,-0.04430727167432733,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_tag,0.027055068038778506,-0.011407198137039365,0.03846226617581787,1.0114071981370394,0.03802846790754842,0.03802846790754842
42,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_tag,0.1215603791967124,0.12055722721518858,0.0010031519815238282,0.8794427727848114,0.0011406677188866806,0.0011406677188866806
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_tag,-0.06853271329971626,-0.049130283962384544,-0.019402429337331717,1.0491302839623846,-0.018493822582312733,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_tag,0.016438540679688862,2.4212498560349795e-05,0.016414328181128514,0.9999757875014397,0.01641472562264902,0.01641472562264902
42,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_tag,0.11395063028660224,0.11044551775920483,0.003505112527397408,0.8895544822407951,0.00394030112530938,0.00394030112530938
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_tag,-0.05825640349597836,-0.061236549292522466,0.002980145796544105,1.0612365492925224,0.0028081823967812183,0.0028081823967812183
0,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_tag,0.01577509766254879,-0.0060316224492052315,0.02180672011175402,1.0060316224492052,0.021675978791466915,0.021675978791466915
42,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_tag,0.1319785386701247,0.11498523719446904,0.01699330147565567,0.8850147628055309,0.01920115029695804,0.01920115029695804
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_tag,-0.0677772540801945,-0.06922252128658912,0.0014452672063946237,1.0692225212865891,0.0013516991810605917,0.0013516991810605917
0,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_tag,0.012154126563662238,-0.004648406522209414,0.01680253308587165,1.0046484065222094,0.01672478946543793,0.01672478946543793
42,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_tag,0.1374128572621219,0.10760434525076949,0.029808512011352414,0.8923956547492305,0.0334027982461757,0.0334027982461757
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_tag,-0.05588491796728969,-0.06857025335947049,0.0126853353921808,1.0685702533594705,0.011871316230542132,0.011871316230542132
0,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_tag,0.009364559487025947,-0.002698351394822107,0.012062910881848054,1.0026983513948222,0.012030448504346015,0.012030448504346015
42,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_tag,0.124169581034104,0.11523574759954905,0.00893383343455495,0.884764252400451,0.010097416809411768,0.010097416809411768
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_tag,-0.05685777068673108,-0.06264232703924491,0.005784556352513834,1.0626423270392449,0.005443559140572613,0.005443559140572613
0,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_tag,0.01591159918138214,-0.0013356067672120498,0.01724720594859419,1.0013356067672121,0.01722420118892644,0.01722420118892644
42,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_tag,0.12346524767095639,0.1170928695365275,0.006372378134428883,0.8829071304634725,0.007217495379252144,0.007217495379252144
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_tag,-0.05428178447538725,-0.05468950034896507,0.0004077158735778172,1.0546895003489651,0.0003865743173160596,0.0003865743173160596
0,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_tag,0.016119830654243782,-0.004868660245884926,0.020988490900128706,1.004868660245885,0.020886800166494354,0.020886800166494354
42,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_tag,0.12251421511184826,0.10667451248490482,0.01583970262694344,0.8933254875150952,0.017731166129608254,0.017731166129608254
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_tag,-0.06345257747129747,-0.055248052277126924,-0.008204525194170545,1.0552480522771268,-0.007774973075255572,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_tag,0.010184844971902663,-0.010014976392335484,0.020199821364238146,1.0100149763923354,0.01999952657770455,0.01999952657770455
42,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_tag,0.1250795831647136,0.10849914173174154,0.016580441432972062,0.8915008582682584,0.018598346013014043,0.018598346013014043
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_tag,-0.05968074878029306,-0.055531064593838386,-0.004149684186454672,1.0555310645938385,-0.003931370971115325,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_tag,0.013116904689947062,-0.0071835382982946335,0.020300442988241695,1.0071835382982945,0.020155654075264852,0.020155654075264852
42,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_tag,0.11899717963986774,0.11599147823937454,0.0030057014004931937,0.8840085217606255,0.0034000819296480566,0.0034000819296480566
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_tag,-0.060388903926957435,-0.06325411144923498,0.002865207522277549,1.0632541114492349,0.0026947532969068123,0.0026947532969068123
0,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_hundreds,-0.44979206723705767,-0.5688624835415163,0.11907041630445858,1.5688624835415164,0.07589601864637083,0.07589601864637083
42,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_hundreds,-0.4105084595043369,-0.41050845950433634,-5.551115123125783e-16,1.4105084595043365,-3.9355418861340877e-16,0.0
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_hundreds,-0.6344614961208352,-0.6344614961208348,-4.440892098500626e-16,1.6344614961208348,-2.71703683998703e-16,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_hundreds,-0.5688624835415158,-0.568862483541516,2.220446049250313e-16,1.568862483541516,1.415322294047039e-16,1.415322294047039e-16
42,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_hundreds,-0.32792672925598854,-0.41050845950433495,0.08258173024834642,1.410508459504335,0.05854749022729461,0.05854749022729461
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_hundreds,-0.6344614961208344,-0.6344614961208354,9.992007221626409e-16,1.6344614961208355,6.113332889970815e-16,6.113332889970815e-16
0,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_hundreds,-0.5688624835415158,-0.568862483541516,2.220446049250313e-16,1.568862483541516,1.415322294047039e-16,1.415322294047039e-16
42,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_hundreds,-0.4105084595043357,-0.4105084595043366,9.43689570931383e-16,1.4105084595043367,6.690421206427948e-16,6.690421206427948e-16
1337,floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_hundreds,-0.6344614961208347,-0.6344614961208347,0.0,1.6344614961208346,0.0,0.0
0,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_hundreds,-0.5688624835415163,-0.5688624835415164,1.1102230246251565e-16,1.5688624835415164,7.076611470235192e-17,7.076611470235192e-17
42,floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_hundreds,-0.41050845950433673,-0.4105084595043362,-5.551115123125783e-16,1.4105084595043362,-3.935541886134088e-16,0.0
